dataset;method;cls;nr_events;metric;score
bpic2012_C;cluster_agg;svm;34;auc;0.4499515199908744
bpic2012_C;cluster_agg;svm;34;prec;0.0
bpic2012_C;cluster_agg;svm;34;rec;0.0
bpic2012_C;cluster_agg;svm;34;fscore;0.0
bpic2012_C;cluster_agg;svm;35;auc;0.4509575569358178
bpic2012_C;cluster_agg;svm;35;prec;0.0
bpic2012_C;cluster_agg;svm;35;rec;0.0
bpic2012_C;cluster_agg;svm;35;fscore;0.0
bpic2012_C;cluster_agg;svm;36;auc;0.4587670953255766
bpic2012_C;cluster_agg;svm;36;prec;0.0
bpic2012_C;cluster_agg;svm;36;rec;0.0
bpic2012_C;cluster_agg;svm;36;fscore;0.0
bpic2012_C;cluster_agg;svm;37;auc;0.4695423484984715
bpic2012_C;cluster_agg;svm;37;prec;0.0
bpic2012_C;cluster_agg;svm;37;rec;0.0
bpic2012_C;cluster_agg;svm;37;fscore;0.0
bpic2012_C;cluster_agg;svm;38;auc;0.4801019170104344
bpic2012_C;cluster_agg;svm;38;prec;0.0
bpic2012_C;cluster_agg;svm;38;rec;0.0
bpic2012_C;cluster_agg;svm;38;fscore;0.0
bpic2012_C;cluster_agg;svm;39;auc;0.4828778969214805
bpic2012_C;cluster_agg;svm;39;prec;0.0
bpic2012_C;cluster_agg;svm;39;rec;0.0
bpic2012_C;cluster_agg;svm;39;fscore;0.0
bpic2012_C;cluster_agg;svm;40;auc;0.4804607157548334
bpic2012_C;cluster_agg;svm;40;prec;0.0
bpic2012_C;cluster_agg;svm;40;rec;0.0
bpic2012_C;cluster_agg;svm;40;fscore;0.0
bpic2012_C;cluster_agg;svm;-1;auc;0.5170460113196406
bpic2012_C;cluster_agg;svm;-1;fscore;0.0
bpic2011_4;state_agg;rf;1;auc;0.9357772209198932
bpic2011_4;state_agg;rf;1;prec;0.7068965517241379
bpic2011_4;state_agg;rf;1;rec;0.9213483146067416
bpic2011_4;state_agg;rf;1;fscore;0.8
bpic2011_4;state_agg;rf;-1;auc;0.9357772209198932
bpic2011_4;state_agg;rf;-1;fscore;0.8223457048996994
bpic2015_2;prefix_agg;catboost;1;auc;0.9433744221879814
bpic2015_2;prefix_agg;catboost;1;prec;0.875
bpic2015_2;prefix_agg;catboost;1;rec;0.3181818181818182
bpic2015_2;prefix_agg;catboost;1;fscore;0.4666666666666667
bpic2015_2;prefix_agg;catboost;-1;auc;0.9433744221879814
bpic2015_2;prefix_agg;catboost;-1;fscore;0.8622476190476189
bpic2012_C;prefix_laststate;logit;1;auc;0.8997093503319352
bpic2012_C;prefix_laststate;logit;1;prec;0.7613636363636364
bpic2012_C;prefix_laststate;logit;1;rec;0.978102189781022
bpic2012_C;prefix_laststate;logit;1;fscore;0.8562300319488818
bpic2012_C;prefix_laststate;logit;2;auc;0.9016910526141956
bpic2012_C;prefix_laststate;logit;2;prec;0.7627118644067796
bpic2012_C;prefix_laststate;logit;2;rec;0.9854014598540146
bpic2012_C;prefix_laststate;logit;2;fscore;0.8598726114649682
bpic2012_C;prefix_laststate;logit;3;auc;0.9026158470125838
bpic2012_C;prefix_laststate;logit;3;prec;0.7627118644067796
bpic2012_C;prefix_laststate;logit;3;rec;0.9854014598540146
bpic2012_C;prefix_laststate;logit;3;fscore;0.8598726114649682
bpic2012_C;prefix_laststate;logit;4;auc;0.9027589699551916
bpic2012_C;prefix_laststate;logit;4;prec;0.7613636363636364
bpic2012_C;prefix_laststate;logit;4;rec;0.978102189781022
bpic2012_C;prefix_laststate;logit;4;fscore;0.8562300319488818
bpic2012_C;prefix_laststate;logit;5;auc;0.8978212284352258
bpic2012_C;prefix_laststate;logit;5;prec;0.7627118644067796
bpic2012_C;prefix_laststate;logit;5;rec;0.9854014598540146
bpic2012_C;prefix_laststate;logit;5;fscore;0.8598726114649682
bpic2012_C;prefix_laststate;logit;6;auc;0.8971991941077385
bpic2012_C;prefix_laststate;logit;6;prec;0.7627118644067796
bpic2012_C;prefix_laststate;logit;6;rec;0.9854014598540146
bpic2012_C;prefix_laststate;logit;6;fscore;0.8598726114649682
bpic2012_C;prefix_laststate;logit;7;auc;0.8983772060199712
bpic2012_C;prefix_laststate;logit;7;prec;0.7627118644067796
bpic2012_C;prefix_laststate;logit;7;rec;0.9854014598540146
bpic2012_C;prefix_laststate;logit;7;fscore;0.8598726114649682
bpic2012_C;prefix_laststate;logit;8;auc;0.9004414792306591
bpic2012_C;prefix_laststate;logit;8;prec;0.7627118644067796
bpic2012_C;prefix_laststate;logit;8;rec;0.9854014598540146
bpic2012_C;prefix_laststate;logit;8;fscore;0.8598726114649682
bpic2012_C;prefix_laststate;logit;9;auc;0.9028800739835516
bpic2012_C;prefix_laststate;logit;9;prec;0.7627118644067796
bpic2012_C;prefix_laststate;logit;9;rec;0.9854014598540146
bpic2012_C;prefix_laststate;logit;9;fscore;0.8598726114649682
bpic2012_C;prefix_laststate;logit;10;auc;0.8994286091752816
bpic2012_C;prefix_laststate;logit;10;prec;0.7620396600566572
bpic2012_C;prefix_laststate;logit;10;rec;0.9817518248175182
bpic2012_C;prefix_laststate;logit;10;fscore;0.8580542264752792
bpic2012_C;prefix_laststate;logit;11;auc;0.9004029461307264
bpic2012_C;prefix_laststate;logit;11;prec;0.7627118644067796
bpic2012_C;prefix_laststate;logit;11;rec;0.9854014598540146
bpic2012_C;prefix_laststate;logit;11;fscore;0.8598726114649682
bpic2012_C;prefix_laststate;logit;12;auc;0.9000451387742071
bpic2012_C;prefix_laststate;logit;12;prec;0.7627118644067796
bpic2012_C;prefix_laststate;logit;12;rec;0.9854014598540146
bpic2012_C;prefix_laststate;logit;12;fscore;0.8598726114649682
bpic2012_C;prefix_laststate;logit;13;auc;0.9036397265250852
bpic2012_C;prefix_laststate;logit;13;prec;0.7627118644067796
bpic2012_C;prefix_laststate;logit;13;rec;0.9854014598540146
bpic2012_C;prefix_laststate;logit;13;fscore;0.8598726114649682
bpic2012_C;prefix_laststate;logit;14;auc;0.901046999372461
bpic2012_C;prefix_laststate;logit;14;prec;0.7613636363636364
bpic2012_C;prefix_laststate;logit;14;rec;0.978102189781022
bpic2012_C;prefix_laststate;logit;14;fscore;0.8562300319488818
bpic2012_C;prefix_laststate;logit;15;auc;0.9049113188228688
bpic2012_C;prefix_laststate;logit;15;prec;0.7627118644067796
bpic2012_C;prefix_laststate;logit;15;rec;0.9854014598540146
bpic2012_C;prefix_laststate;logit;15;fscore;0.8598726114649682
bpic2012_C;prefix_laststate;logit;16;auc;0.9046801202232718
bpic2012_C;prefix_laststate;logit;16;prec;0.7606837606837606
bpic2012_C;prefix_laststate;logit;16;rec;0.9744525547445256
bpic2012_C;prefix_laststate;logit;16;fscore;0.8543999999999999
bpic2012_C;prefix_laststate;logit;17;auc;0.907747936341794
bpic2012_C;prefix_laststate;logit;17;prec;0.7476635514018691
bpic2012_C;prefix_laststate;logit;17;rec;0.9448818897637796
bpic2012_C;prefix_laststate;logit;17;fscore;0.8347826086956522
bpic2012_C;prefix_laststate;logit;18;auc;0.9072638907132538
bpic2012_C;prefix_laststate;logit;18;prec;0.7468354430379747
bpic2012_C;prefix_laststate;logit;18;rec;0.932806324110672
bpic2012_C;prefix_laststate;logit;18;fscore;0.8295254833040423
bpic2012_C;prefix_laststate;logit;19;auc;0.9112028513551632
bpic2012_C;prefix_laststate;logit;19;prec;0.7285223367697594
bpic2012_C;prefix_laststate;logit;19;rec;0.8983050847457628
bpic2012_C;prefix_laststate;logit;19;fscore;0.8045540796963948
bpic2012_C;prefix_laststate;logit;20;auc;0.9112197266508916
bpic2012_C;prefix_laststate;logit;20;prec;0.7247386759581882
bpic2012_C;prefix_laststate;logit;20;rec;0.8888888888888888
bpic2012_C;prefix_laststate;logit;20;fscore;0.7984644913627639
bpic2012_C;prefix_laststate;logit;21;auc;0.9148136349155782
bpic2012_C;prefix_laststate;logit;21;prec;0.7067669172932329
bpic2012_C;prefix_laststate;logit;21;rec;0.8744186046511628
bpic2012_C;prefix_laststate;logit;21;fscore;0.7817047817047817
bpic2012_C;prefix_laststate;logit;22;auc;0.9152493768336531
bpic2012_C;prefix_laststate;logit;22;prec;0.6964980544747081
bpic2012_C;prefix_laststate;logit;22;rec;0.8647342995169082
bpic2012_C;prefix_laststate;logit;22;fscore;0.7715517241379308
bpic2012_C;prefix_laststate;logit;23;auc;0.9162037074694366
bpic2012_C;prefix_laststate;logit;23;prec;0.6816326530612244
bpic2012_C;prefix_laststate;logit;23;rec;0.8652849740932642
bpic2012_C;prefix_laststate;logit;23;fscore;0.7625570776255708
bpic2012_C;prefix_laststate;logit;24;auc;0.9150222144019706
bpic2012_C;prefix_laststate;logit;24;prec;0.673728813559322
bpic2012_C;prefix_laststate;logit;24;rec;0.888268156424581
bpic2012_C;prefix_laststate;logit;24;fscore;0.7662650602409637
bpic2012_C;prefix_laststate;logit;25;auc;0.9137060793330012
bpic2012_C;prefix_laststate;logit;25;prec;0.6651785714285714
bpic2012_C;prefix_laststate;logit;25;rec;0.8713450292397661
bpic2012_C;prefix_laststate;logit;25;fscore;0.7544303797468354
bpic2012_C;prefix_laststate;logit;26;auc;0.9160686199964586
bpic2012_C;prefix_laststate;logit;26;prec;0.6509433962264151
bpic2012_C;prefix_laststate;logit;26;rec;0.8466257668711656
bpic2012_C;prefix_laststate;logit;26;fscore;0.736
bpic2012_C;prefix_laststate;logit;27;auc;0.9197841726618704
bpic2012_C;prefix_laststate;logit;27;prec;0.6256410256410256
bpic2012_C;prefix_laststate;logit;27;rec;0.8133333333333334
bpic2012_C;prefix_laststate;logit;27;fscore;0.7072463768115942
bpic2012_C;prefix_laststate;logit;28;auc;0.9172333065905592
bpic2012_C;prefix_laststate;logit;28;prec;0.6065573770491803
bpic2012_C;prefix_laststate;logit;28;rec;0.7985611510791367
bpic2012_C;prefix_laststate;logit;28;fscore;0.68944099378882
bpic2012_C;prefix_laststate;logit;29;auc;0.9182862520727209
bpic2012_C;prefix_laststate;logit;29;prec;0.5988700564971752
bpic2012_C;prefix_laststate;logit;29;rec;0.8091603053435115
bpic2012_C;prefix_laststate;logit;29;fscore;0.6883116883116883
bpic2012_C;prefix_laststate;logit;30;auc;0.9258701472556896
bpic2012_C;prefix_laststate;logit;30;prec;0.6035502958579881
bpic2012_C;prefix_laststate;logit;30;rec;0.85
bpic2012_C;prefix_laststate;logit;30;fscore;0.7058823529411763
bpic2012_C;prefix_laststate;logit;31;auc;0.9222977376408156
bpic2012_C;prefix_laststate;logit;31;prec;0.5973154362416108
bpic2012_C;prefix_laststate;logit;31;rec;0.7739130434782608
bpic2012_C;prefix_laststate;logit;31;fscore;0.6742424242424242
bpic2012_C;prefix_laststate;logit;32;auc;0.9311423073558996
bpic2012_C;prefix_laststate;logit;32;prec;0.6180555555555556
bpic2012_C;prefix_laststate;logit;32;rec;0.8640776699029126
bpic2012_C;prefix_laststate;logit;32;fscore;0.7206477732793523
bpic2012_C;prefix_laststate;logit;33;auc;0.9342219943604204
bpic2012_C;prefix_laststate;logit;33;prec;0.6048387096774194
bpic2012_C;prefix_laststate;logit;33;rec;0.7978723404255319
bpic2012_C;prefix_laststate;logit;33;fscore;0.6880733944954129
bpic2012_C;prefix_laststate;logit;34;auc;0.9179547139679464
bpic2012_C;prefix_laststate;logit;34;prec;0.5648854961832062
bpic2012_C;prefix_laststate;logit;34;rec;0.8314606741573034
bpic2012_C;prefix_laststate;logit;34;fscore;0.6727272727272727
bpic2012_C;prefix_laststate;logit;35;auc;0.9170548654244306
bpic2012_C;prefix_laststate;logit;35;prec;0.5309734513274337
bpic2012_C;prefix_laststate;logit;35;rec;0.7142857142857143
bpic2012_C;prefix_laststate;logit;35;fscore;0.6091370558375635
bpic2012_C;prefix_laststate;logit;36;auc;0.9163911002245356
bpic2012_C;prefix_laststate;logit;36;prec;0.5172413793103449
bpic2012_C;prefix_laststate;logit;36;rec;0.6521739130434783
bpic2012_C;prefix_laststate;logit;36;fscore;0.576923076923077
bpic2012_C;prefix_laststate;logit;37;auc;0.9223161301924114
bpic2012_C;prefix_laststate;logit;37;prec;0.5476190476190477
bpic2012_C;prefix_laststate;logit;37;rec;0.6865671641791045
bpic2012_C;prefix_laststate;logit;37;fscore;0.6092715231788081
bpic2012_C;prefix_laststate;logit;38;auc;0.9194855617568553
bpic2012_C;prefix_laststate;logit;38;prec;0.5846153846153846
bpic2012_C;prefix_laststate;logit;38;rec;0.5846153846153846
bpic2012_C;prefix_laststate;logit;38;fscore;0.5846153846153846
bpic2012_C;prefix_laststate;logit;39;auc;0.9245359160613398
bpic2012_C;prefix_laststate;logit;39;prec;0.6031746031746031
bpic2012_C;prefix_laststate;logit;39;rec;0.6440677966101694
bpic2012_C;prefix_laststate;logit;39;fscore;0.6229508196721311
bpic2012_C;prefix_laststate;logit;40;auc;0.9302070478541068
bpic2012_C;prefix_laststate;logit;40;prec;0.6274509803921569
bpic2012_C;prefix_laststate;logit;40;rec;0.6274509803921569
bpic2012_C;prefix_laststate;logit;40;fscore;0.6274509803921569
bpic2012_C;prefix_laststate;logit;-1;auc;0.9116009566177548
bpic2012_C;prefix_laststate;logit;-1;fscore;0.8917247131655421
bpic2012_D;prefix_laststate;svm;1;auc;0.5
bpic2012_D;prefix_laststate;svm;1;prec;0.0
bpic2012_D;prefix_laststate;svm;1;rec;0.0
bpic2012_D;prefix_laststate;svm;1;fscore;0.0
bpic2012_D;prefix_laststate;svm;2;auc;0.5
bpic2012_D;prefix_laststate;svm;2;prec;0.0
bpic2012_D;prefix_laststate;svm;2;rec;0.0
bpic2012_D;prefix_laststate;svm;2;fscore;0.0
bpic2012_D;prefix_laststate;svm;3;auc;0.5
bpic2012_D;prefix_laststate;svm;3;prec;0.0
bpic2012_D;prefix_laststate;svm;3;rec;0.0
bpic2012_D;prefix_laststate;svm;3;fscore;0.0
bpic2012_D;prefix_laststate;svm;4;auc;0.5
bpic2012_D;prefix_laststate;svm;4;prec;0.0
bpic2012_D;prefix_laststate;svm;4;rec;0.0
bpic2012_D;prefix_laststate;svm;4;fscore;0.0
bpic2012_D;prefix_laststate;svm;5;auc;0.5
bpic2012_D;prefix_laststate;svm;5;prec;0.0
bpic2012_D;prefix_laststate;svm;5;rec;0.0
bpic2012_D;prefix_laststate;svm;5;fscore;0.0
bpic2012_D;prefix_laststate;svm;6;auc;0.5
bpic2012_D;prefix_laststate;svm;6;prec;0.0
bpic2012_D;prefix_laststate;svm;6;rec;0.0
bpic2012_D;prefix_laststate;svm;6;fscore;0.0
bpic2012_D;prefix_laststate;svm;7;auc;0.5
bpic2012_D;prefix_laststate;svm;7;prec;0.0
bpic2012_D;prefix_laststate;svm;7;rec;0.0
bpic2012_D;prefix_laststate;svm;7;fscore;0.0
bpic2012_D;prefix_laststate;svm;8;auc;0.5
bpic2012_D;prefix_laststate;svm;8;prec;0.0
bpic2012_D;prefix_laststate;svm;8;rec;0.0
bpic2012_D;prefix_laststate;svm;8;fscore;0.0
bpic2012_D;prefix_laststate;svm;9;auc;0.5
bpic2012_D;prefix_laststate;svm;9;prec;0.0
bpic2012_D;prefix_laststate;svm;9;rec;0.0
bpic2012_D;prefix_laststate;svm;9;fscore;0.0
bpic2012_D;prefix_laststate;svm;10;auc;0.5
bpic2012_D;prefix_laststate;svm;10;prec;0.0
bpic2012_D;prefix_laststate;svm;10;rec;0.0
bpic2012_D;prefix_laststate;svm;10;fscore;0.0
bpic2012_D;prefix_laststate;svm;11;auc;0.5
bpic2012_D;prefix_laststate;svm;11;prec;0.0
bpic2012_D;prefix_laststate;svm;11;rec;0.0
bpic2012_D;prefix_laststate;svm;11;fscore;0.0
bpic2012_D;prefix_laststate;svm;12;auc;0.5
bpic2012_D;prefix_laststate;svm;12;prec;0.0
bpic2012_D;prefix_laststate;svm;12;rec;0.0
bpic2012_D;prefix_laststate;svm;12;fscore;0.0
bpic2012_D;prefix_laststate;svm;13;auc;0.5
bpic2012_D;prefix_laststate;svm;13;prec;0.0
bpic2012_D;prefix_laststate;svm;13;rec;0.0
bpic2012_D;prefix_laststate;svm;13;fscore;0.0
bpic2012_D;prefix_laststate;svm;14;auc;0.5
bpic2012_D;prefix_laststate;svm;14;prec;0.0
bpic2012_D;prefix_laststate;svm;14;rec;0.0
bpic2012_D;prefix_laststate;svm;14;fscore;0.0
bpic2012_D;prefix_laststate;svm;15;auc;0.5
bpic2012_D;prefix_laststate;svm;15;prec;0.0
bpic2012_D;prefix_laststate;svm;15;rec;0.0
bpic2012_D;prefix_laststate;svm;15;fscore;0.0
bpic2012_D;prefix_laststate;svm;16;auc;0.5
bpic2012_D;prefix_laststate;svm;16;prec;0.0
bpic2012_D;prefix_laststate;svm;16;rec;0.0
bpic2012_D;prefix_laststate;svm;16;fscore;0.0
bpic2012_D;prefix_laststate;svm;17;auc;0.5
bpic2012_D;prefix_laststate;svm;17;prec;0.0
bpic2012_D;prefix_laststate;svm;17;rec;0.0
bpic2012_D;prefix_laststate;svm;17;fscore;0.0
bpic2012_D;prefix_laststate;svm;18;auc;0.5
bpic2012_D;prefix_laststate;svm;18;prec;0.0
bpic2012_D;prefix_laststate;svm;18;rec;0.0
bpic2012_D;prefix_laststate;svm;18;fscore;0.0
bpic2012_D;prefix_laststate;svm;19;auc;0.5
bpic2012_D;prefix_laststate;svm;19;prec;0.0
bpic2012_D;prefix_laststate;svm;19;rec;0.0
bpic2012_D;prefix_laststate;svm;19;fscore;0.0
bpic2012_D;prefix_laststate;svm;20;auc;0.5
bpic2012_D;prefix_laststate;svm;20;prec;0.0
bpic2012_D;prefix_laststate;svm;20;rec;0.0
bpic2012_D;prefix_laststate;svm;20;fscore;0.0
bpic2012_D;prefix_laststate;svm;21;auc;0.5
bpic2012_D;prefix_laststate;svm;21;prec;0.0
bpic2012_D;prefix_laststate;svm;21;rec;0.0
bpic2012_D;prefix_laststate;svm;21;fscore;0.0
bpic2012_D;prefix_laststate;svm;22;auc;0.5
bpic2012_D;prefix_laststate;svm;22;prec;0.0
bpic2012_D;prefix_laststate;svm;22;rec;0.0
bpic2012_D;prefix_laststate;svm;22;fscore;0.0
bpic2012_D;prefix_laststate;svm;23;auc;0.5
bpic2012_D;prefix_laststate;svm;23;prec;0.0
bpic2012_D;prefix_laststate;svm;23;rec;0.0
bpic2012_D;prefix_laststate;svm;23;fscore;0.0
bpic2012_D;prefix_laststate;svm;24;auc;0.5
bpic2012_D;prefix_laststate;svm;24;prec;0.0
bpic2012_D;prefix_laststate;svm;24;rec;0.0
bpic2012_D;prefix_laststate;svm;24;fscore;0.0
bpic2012_D;prefix_laststate;svm;25;auc;0.5
bpic2012_D;prefix_laststate;svm;25;prec;0.0
bpic2012_D;prefix_laststate;svm;25;rec;0.0
bpic2012_D;prefix_laststate;svm;25;fscore;0.0
bpic2012_D;prefix_laststate;svm;26;auc;0.5
bpic2012_D;prefix_laststate;svm;26;prec;0.0
bpic2012_D;prefix_laststate;svm;26;rec;0.0
bpic2012_D;prefix_laststate;svm;26;fscore;0.0
bpic2012_D;prefix_laststate;svm;27;auc;0.5
bpic2012_D;prefix_laststate;svm;27;prec;0.0
bpic2012_D;prefix_laststate;svm;27;rec;0.0
bpic2012_D;prefix_laststate;svm;27;fscore;0.0
bpic2012_D;prefix_laststate;svm;28;auc;0.5
bpic2012_D;prefix_laststate;svm;28;prec;0.0
bpic2012_D;prefix_laststate;svm;28;rec;0.0
bpic2012_D;prefix_laststate;svm;28;fscore;0.0
bpic2012_D;prefix_laststate;svm;29;auc;0.5
bpic2012_D;prefix_laststate;svm;29;prec;0.0
bpic2012_D;prefix_laststate;svm;29;rec;0.0
bpic2012_D;prefix_laststate;svm;29;fscore;0.0
bpic2012_D;prefix_laststate;svm;30;auc;0.5
bpic2012_D;prefix_laststate;svm;30;prec;0.0
bpic2012_D;prefix_laststate;svm;30;rec;0.0
bpic2012_D;prefix_laststate;svm;30;fscore;0.0
bpic2012_D;prefix_laststate;svm;31;auc;0.5
bpic2012_D;prefix_laststate;svm;31;prec;0.0
bpic2012_D;prefix_laststate;svm;31;rec;0.0
bpic2012_D;prefix_laststate;svm;31;fscore;0.0
bpic2012_D;prefix_laststate;svm;32;auc;0.5
bpic2012_D;prefix_laststate;svm;32;prec;0.0
bpic2012_D;prefix_laststate;svm;32;rec;0.0
bpic2012_D;prefix_laststate;svm;32;fscore;0.0
bpic2012_D;prefix_laststate;svm;33;auc;0.5
bpic2012_D;prefix_laststate;svm;33;prec;0.0
bpic2012_D;prefix_laststate;svm;33;rec;0.0
bpic2012_D;prefix_laststate;svm;33;fscore;0.0
bpic2012_D;prefix_laststate;svm;34;auc;0.5
bpic2012_D;prefix_laststate;svm;34;prec;0.0
bpic2012_D;prefix_laststate;svm;34;rec;0.0
bpic2012_D;prefix_laststate;svm;34;fscore;0.0
bpic2012_D;prefix_laststate;svm;35;auc;0.5
bpic2012_D;prefix_laststate;svm;35;prec;0.0
bpic2012_D;prefix_laststate;svm;35;rec;0.0
bpic2012_D;prefix_laststate;svm;35;fscore;0.0
bpic2012_D;prefix_laststate;svm;36;auc;0.5
bpic2012_D;prefix_laststate;svm;36;prec;0.0
bpic2012_D;prefix_laststate;svm;36;rec;0.0
bpic2012_D;prefix_laststate;svm;36;fscore;0.0
bpic2012_D;prefix_laststate;svm;37;auc;0.5
bpic2012_D;prefix_laststate;svm;37;prec;0.0
bpic2012_D;prefix_laststate;svm;37;rec;0.0
bpic2012_D;prefix_laststate;svm;37;fscore;0.0
bpic2012_D;prefix_laststate;svm;38;auc;0.5
bpic2012_D;prefix_laststate;svm;38;prec;0.0
bpic2012_D;prefix_laststate;svm;38;rec;0.0
bpic2012_D;prefix_laststate;svm;38;fscore;0.0
bpic2012_D;prefix_laststate;svm;39;auc;0.5
bpic2012_D;prefix_laststate;svm;39;prec;0.0
bpic2012_D;prefix_laststate;svm;39;rec;0.0
bpic2012_D;prefix_laststate;svm;39;fscore;0.0
bpic2012_D;prefix_laststate;svm;40;auc;0.5
bpic2012_D;prefix_laststate;svm;40;prec;0.0
bpic2012_D;prefix_laststate;svm;40;rec;0.0
bpic2012_D;prefix_laststate;svm;40;fscore;0.0
bpic2012_D;prefix_laststate;svm;-1;auc;0.5145360012034791
bpic2012_D;prefix_laststate;svm;-1;fscore;0.0
bpic2011_1;prefix_index;svm;1;auc;0.9058744993324432
bpic2011_1;prefix_index;svm;1;prec;0.0
bpic2011_1;prefix_index;svm;1;rec;0.0
bpic2011_1;prefix_index;svm;1;fscore;0.0
bpic2011_1;prefix_index;svm;-1;auc;0.9058744993324432
bpic2011_1;prefix_index;svm;-1;fscore;0.0
bpic2015_3;prefix_index;xgboost;1;auc;0.6353083069500981
bpic2015_3;prefix_index;xgboost;1;prec;0.4117647058823529
bpic2015_3;prefix_index;xgboost;1;rec;0.20895522388059698
bpic2015_3;prefix_index;xgboost;1;fscore;0.2772277227722772
bpic2015_3;prefix_index;xgboost;-1;auc;0.6353083069500981
bpic2015_3;prefix_index;xgboost;-1;fscore;0.6901205650318296
bpic2012_A;single_agg;catboost;1;auc;0.8219780219780219
bpic2012_A;single_agg;catboost;1;prec;0.7326565143824028
